,alphas,vxs,Rs,paths,curve
28,0.3995629603043239,-0.022066134506985854,0.3610979795139498,pathfollow_fftg001/N128s040a04130g001v29/x3.npz,2
29,0.3985991093996716,-0.021866134506985855,0.3615387648666603,pathfollow_fftg001/N128s040a04130g001v30/x3.npz,2
30,0.39768893101965375,-0.021666134506985856,0.3620385491145117,pathfollow_fftg001/N128s040a04130g001v31/x3.npz,2
31,0.3967325780109361,-0.021466134506985857,0.36257595391787745,pathfollow_fftg001/N128s040a04130g001v32/x3.npz,2
32,0.39565945570053523,-0.02126613450698586,0.3631293830889538,pathfollow_fftg001/N128s040a04130g001v33/x3.npz,2
33,0.3944320679872155,-0.02106613450698586,0.36368324730289997,pathfollow_fftg001/N128s040a04130g001v34/x3.npz,2
34,0.3930384981210003,-0.02086613450698586,0.3642259083762304,pathfollow_fftg001/N128s040a04130g001v35/x2.npz,2
35,0.39149373282821,-0.020666134506985862,0.3647472166296819,pathfollow_fftg001/N128s040a04130g001v36/x2.npz,2
36,0.3898491473146565,-0.020466134506985863,0.3652359645317651,pathfollow_fftg001/N128s040a04130g001v37/x2.npz,2
37,0.3881940749981931,-0.020266134506985865,0.3656882466754735,pathfollow_fftg001/N128s040a04130g001v38/x3.npz,2
38,0.3866139995574845,-0.020066134506985866,0.36611644049742703,pathfollow_fftg001/N128s040a04130g001v39/x3.npz,2
39,0.38513207622955614,-0.019866134506985867,0.36654476313941076,pathfollow_fftg001/N128s040a04130g001v40/x3.npz,2
40,0.3837225977539346,-0.019666134506985868,0.36698941705600147,pathfollow_fftg001/N128s040a04130g001v41/x3.npz,2
41,0.3823453661509441,-0.01946613450698587,0.36745339652070785,pathfollow_fftg001/N128s040a04130g001v42/x3.npz,2
42,0.38095993728436695,-0.01926613450698587,0.3679330311902608,pathfollow_fftg001/N128s040a04130g001v43/x2.npz,2
43,0.37953052164031525,-0.019066134506985872,0.36842440067839494,pathfollow_fftg001/N128s040a04130g001v44/x2.npz,2
44,0.37802648896060803,-0.018866134506985873,0.3689246045851891,pathfollow_fftg001/N128s040a04130g001v45/x2.npz,2
45,0.37642206162708836,-0.018666134506985874,0.36943182244174533,pathfollow_fftg001/N128s040a04130g001v46/x2.npz,2
46,0.374695924469474,-0.018466134506985876,0.36994370684190947,pathfollow_fftg001/N128s040a04130g001v47/x2.npz,2
47,0.3728360769915807,-0.018266134506985877,0.3704551270809315,pathfollow_fftg001/N128s040a04130g001v48/x2.npz,2
48,0.370853877435009,-0.018066134506985878,0.3709567627391566,pathfollow_fftg001/N128s040a04130g001v49/x2.npz,2
49,0.36879670700452216,-0.01786613450698588,0.37144021076657296,pathfollow_fftg001/N128s040a04130g001v50/x2.npz,2
50,0.3667337753619313,-0.01766613450698588,0.3719089584642973,pathfollow_fftg001/N128s040a04130g001v51/x3.npz,2
51,0.36472447974559274,-0.01746613450698588,0.37237596665058725,pathfollow_fftg001/N128s040a04130g001v52/x3.npz,2
52,0.36279266450929404,-0.017266134506985883,0.3728506199168848,pathfollow_fftg001/N128s040a04130g001v53/x3.npz,2
53,0.36092568586157664,-0.017066134506985884,0.37333471430248927,pathfollow_fftg001/N128s040a04130g001v54/x2.npz,2
